,unique_id,lon,lat,primary_category: identified by event frequency,primary_category: identified by the number of ELP days
12150,49016,114.77579488720164,33.00688243105252,7,7
12151,60601,114.88981587492475,32.925651426518336,7,7
12152,60624,114.83892411098836,33.02891892432144,7,7
12153,63848,114.93873583250704,33.02700673767081,7,7
12154,5563,113.36844090753853,34.33385237422085,7,7
12155,5570,113.37042421236657,34.33217393785564,7,7
12156,5688,113.35810980740882,34.33503766259029,7,7
12157,5698,113.35338425448063,34.335119045996706,7,7
12158,5795,113.48300946637391,34.30042300189161,7,7
12159,5803,113.39764301270449,34.32533089680518,7,7
12160,5878,113.39257873369561,34.32529593536741,7,7
12161,6055,113.47894768453487,34.299834675965826,7,7
12162,6088,113.37245880601583,34.33494018862183,7,7
12163,6120,113.40805405223753,34.34653585592954,7,7
12164,27823,113.38861104248083,34.34025310113539,7,7
12165,27825,113.37737277137803,34.33899549779403,7,7
12166,27832,113.38231495164814,34.34209540167157,7,7
12167,27841,113.38079641605776,34.33992836502089,7,7
12168,45089,113.34913778993577,34.33850379907284,7,7
12169,45107,113.40657053935064,34.32433281685073,7,7
12170,45115,113.38197992187311,34.338909765586976,7,7
12171,45117,113.3657425387319,34.328391457479114,7,7
12172,45164,113.38379854906538,34.339390358989064,7,7
12173,45167,113.40300137436897,34.326810636584,7,7
12174,60468,113.42729842911199,34.31540004507799,7,7
12175,60472,113.30351850649258,34.347240838976745,7,7
12176,60599,113.36986483421445,34.32577489893893,7,7
12177,63952,113.35397257046183,34.3389386947667,7,7
12178,64108,113.43551653702458,34.25768603908544,7,7
12179,64134,113.29524798036357,34.15998576946296,7,7
12180,5565,121.57705698330325,36.850627250893254,1,1
12181,5593,117.70981133141473,36.91522848103117,1,1
12182,5596,114.96223946229973,35.10114447918779,1,1
12183,5772,114.84290407003044,34.951931554927285,1,1
12184,5858,114.84092601344699,34.952322265429835,1,1
12185,6018,114.84468775039467,34.952818123384496,1,1
12186,6058,114.85427469141416,34.95166605048825,1,1
12187,6073,114.85029408813435,34.95663901110281,1,1
12188,6121,114.84563494511994,34.966441421756834,1,1
12189,6129,114.84306459616926,34.95295023425126,1,1
12190,6160,114.85147118048465,34.965683402911935,1,1
12191,48736,114.87294481962604,34.943662957449384,1,1
12192,48762,114.802223068648,34.90319719399291,1,1
12193,48782,114.89270633169458,34.9523128331135,1,1
12194,48793,114.91532383348273,34.89751767757917,1,1
12195,48902,114.80476771659784,34.9395536180822,1,1
12196,5607,120.11953925934674,36.54312345311976,1,1
12197,51277,120.12801337215654,36.542709010513846,1,1
12198,5608,115.7334736751892,35.851609215319236,1,1
12199,47523,115.59718923725441,35.81146361779376,1,1
12200,47552,115.6287372423544,35.864331889961406,1,1
12201,47588,115.65721646534313,35.82593152363609,1,1
12202,47600,115.66972388177862,35.842659254952025,1,1
12203,47604,115.62048972045825,35.79633039828689,1,1
12204,47658,115.61483119614113,35.854276924607746,1,1
12205,47661,115.66578427904648,35.86897680409284,1,1
12206,47681,115.60938069989965,35.8742465164976,1,1
12207,47704,115.6009819638896,35.80319544109199,1,1
12208,47719,115.59639484720235,35.827515088535655,1,1
12209,47727,115.67059505694534,35.84264125343197,1,1
12210,47733,115.65933894272824,35.853754486096285,1,1
12211,47756,115.6261299714324,35.805404938720784,1,1
12212,47788,115.61502598264613,35.800193603328225,1,1
12213,47791,115.6123040065275,35.83735454877493,1,1
12214,47810,115.53490520214771,35.78539638331383,1,1
12215,47829,115.5858968609164,35.777658127085644,1,1
12216,47836,115.5344610548825,35.79225727863634,1,1
12217,47848,115.54357462512573,35.70556006478003,1,1
12218,47849,115.52945386002692,35.80856250190463,1,1
12219,47853,115.58181173441871,35.79027846763659,1,1
12220,47869,115.56668142101711,35.819797624853734,1,1
12221,47883,115.57701313272021,35.779289013058516,1,1
12222,47888,115.56369500265426,35.84613171515503,1,1
12223,47891,115.56646850882863,35.84559166528381,1,1
12224,47896,115.55088312145757,35.81163031310217,1,1
12225,47914,115.55517034884028,35.83770583615368,1,1
12226,47938,115.50503606741646,35.802578845550116,1,1
12227,48083,115.51571779390045,35.75609788783483,1,1
12228,48170,115.5072651062659,35.79133035660028,1,1
12229,48214,115.51377862080939,35.74852585693231,1,1
12230,48293,115.55599486359385,35.785867575663346,1,1
12231,5618,112.30989288234086,32.98957679093873,7,7
12232,5701,112.36512465243695,32.97980794113067,7,7
12233,5828,112.27784844228889,32.88875956373869,7,7
12234,6011,112.39109290604408,33.02837631287672,7,7
12235,6076,112.2600314394281,33.05658652882888,7,7
12236,6113,112.28065494500471,32.88711042159774,7,7
12237,27848,112.34952840823406,32.95673987122802,7,7
12238,44523,112.31114774548665,33.11283949954913,7,7
12239,44546,112.29018599760579,32.93488050578447,7,7
12240,44555,112.25873040779042,32.97756516726829,7,7
12241,44641,112.29984502449057,33.084582082224145,7,7
12242,5635,115.82578632568772,35.724221671165466,1,1
12243,5636,115.71257813213629,36.09329022450223,1,1
12244,5789,115.74778502739404,35.94661073374665,1,1
12245,5809,115.74813934560477,35.94548404234562,1,1
12246,5870,115.74081213626592,35.946618873155245,1,1
12247,5940,115.74463856690313,35.94528588797271,1,1
12248,6039,115.74961176239701,35.94713332514958,1,1
12249,6042,115.74980671973013,35.950840361268085,1,1
12250,47524,115.67096226064976,35.880995706063274,1,1
12251,47565,115.66194304409342,35.91339703454619,1,1
12252,47610,115.64926373217557,35.88293465375977,1,1
12253,47615,115.62882470150028,35.88457995875948,1,1
12254,47637,115.67267583115002,35.88379538661087,1,1
12255,47740,115.60895932608112,35.88668927974725,1,1
12256,47781,115.59310362769085,35.90032046845829,1,1
12257,47805,115.70096059302662,35.88475503192163,1,1
12258,47872,115.55508728666122,35.877150267842836,1,1
12259,47900,115.58030116295106,35.89723162891134,1,1
12260,48052,115.5144668476467,35.8839025946235,1,1
12261,63963,115.72316027520517,36.10171111671367,1,1
12262,5650,114.11090240029996,35.712383178256374,1,1
12263,5662,114.11209964439225,35.70154270326981,1,1
12264,5666,114.15435710589189,35.7971439609548,1,1
12265,5668,114.15153811092621,35.79610428579079,1,1
12266,5672,114.14318252628851,35.799041737354635,1,1
12267,5673,114.11618223456794,35.706940581427105,1,1
12268,5674,114.12517040470759,35.71266138292612,1,1
12269,5675,114.15210405158273,35.791066598299516,1,1
12270,5678,114.11786781432171,35.70825256429078,1,1
12271,5682,114.14473970263005,35.79475874789678,1,1
12272,5684,114.12091503133249,35.69921177370157,1,1
12273,5685,114.11480365656728,35.71107473269316,1,1
12274,5687,114.12975846791552,35.70548319793781,1,1
12275,5692,114.11802571609162,35.70527878945959,1,1
12276,5693,114.12850198555923,35.70316266929972,1,1
12277,5695,114.11688361493486,35.7035126321506,1,1
12278,5697,114.1457617442634,35.79136133572298,1,1
12279,5699,114.16372113316511,35.79351924108865,1,1
12280,5700,114.15887633971076,35.79332271807134,1,1
12281,5702,114.12042816858505,35.70468690569273,1,1
12282,5703,114.16293349679982,35.78732669693399,1,1
12283,5704,114.14957413595984,35.78927449455395,1,1
12284,5706,114.12427938741693,35.699761714392004,1,1
12285,5707,114.12171161898023,35.70601124391218,1,1
12286,5709,114.11166396223003,35.713003231587315,1,1
12287,5710,114.14379036989043,35.79606786518778,1,1
12288,5712,114.16516908209489,35.78796532644053,1,1
12289,5714,114.14149689064415,35.793465714094836,1,1
12290,5715,114.11069843481017,35.70644629265125,1,1
12291,5716,114.16560971430212,35.79045020212896,1,1
12292,5719,114.12864763315085,35.70621411703281,1,1
12293,5721,114.12273034764254,35.71172316708776,1,1
12294,5722,114.12661058681667,35.699144986809685,1,1
12295,5723,114.12461918557285,35.7113287000665,1,1
12296,5724,114.10996559201101,35.70469804572163,1,1
12297,5760,114.10040933886195,35.697578832981286,1,1
12298,5974,114.10872855236003,35.699628527455125,1,1
12299,27842,114.01255358561866,35.86424954432304,1,1
12300,47157,114.10911209566385,35.69250504893198,1,1
12301,47172,114.1239691839028,35.69547633518775,1,1
12302,47191,114.12180307465394,35.687203625352716,1,1
12303,47225,114.11559910071772,35.68695202266151,1,1
12304,47235,114.123808252218,35.69626739150071,1,1
12305,47244,114.12158096501828,35.69291452733127,1,1
12306,47256,114.12227630641921,35.69167028942048,1,1
12307,47266,114.11229244286936,35.69316710476107,1,1
12308,47267,114.12406058642027,35.69044090873179,1,1
12309,47268,114.10383386207297,35.6957129586318,1,1
12310,47295,114.12382733728055,35.691582387692605,1,1
12311,47297,114.11474551821576,35.68814137311377,1,1
12312,47299,114.11332878963613,35.68966819734822,1,1
12313,47306,114.12612831564107,35.6938965545608,1,1
12314,47307,114.12033728178552,35.69161751625352,1,1
12315,47331,114.10637482541097,35.69921337257339,1,1
12316,47333,114.11899543538624,35.692209261181034,1,1
12317,47335,114.1265219697206,35.684969362581114,1,1
12318,47357,114.11470383715441,35.69601156083543,1,1
12319,47378,114.11885018288402,35.69691539535388,1,1
12320,49461,114.01886980788208,35.85876474214307,1,1
12321,49490,114.01390949650755,35.85957948470175,1,1
12322,49687,114.0173533304766,35.860103362971564,1,1
12323,63969,114.12657514631967,35.683622193923334,1,1
12324,64027,114.10853229126765,35.70314343092174,1,1
12325,5655,120.09473808411695,36.224408329206746,1,1
12326,51228,120.11770390273855,36.30719797253961,1,1
12327,51244,120.05145220202438,36.284170719508914,1,1
12328,51289,120.11173158939596,36.30653305387268,1,1
12329,51298,120.05137507069718,36.28477744818216,1,1
12330,51330,120.11226907370708,36.30594157111003,1,1
12331,51332,120.11076812075015,36.307373822126486,1,1
12332,51341,120.11666350519685,36.307941956311254,1,1
12333,51352,120.05509421647176,36.28601121114301,1,1
12334,51355,120.07224536995284,36.14487378907411,1,1
12335,5658,121.65377667633203,37.395245131527574,1,1
12336,5660,112.25489407343143,34.506349884518144,7,7
12337,5665,112.2594863745142,34.50854002689912,7,7
12338,5670,112.25117692361837,34.507859861572,7,7
12339,5676,112.26220500456226,34.50821155094151,7,7
12340,44500,112.33490745942383,34.388584601123135,7,7
12341,44517,112.28294158170422,34.410476681351334,7,7
12342,44521,112.3826112684647,34.48631754571245,7,7
12343,44526,112.31444993109056,34.447690317124604,7,7
12344,44548,112.36747614867386,34.514285471947346,7,7
12345,44553,112.32344304170115,34.49151524889374,7,7
12346,44622,112.28774489426716,34.43084057190244,7,7
12347,44650,112.46167400706999,34.40591312844162,7,7
12348,60471,112.35109538880887,34.59553110767033,7,7
12349,5661,112.2486902826542,34.50637018176023,7,7
12350,5664,112.24628983125393,34.50694914526172,7,7
12351,5671,112.2483956890781,34.50768654318724,7,7
12352,5680,112.2496527206287,34.50785571148285,7,7
12353,5705,112.24738498269843,34.505364644143754,7,7
12354,44653,112.23889843037509,34.47687659031829,7,7
12355,64149,112.1090848086765,34.471060554972574,7,7
12356,64160,112.12362713725493,34.48813128631793,7,7
12357,64178,112.12556276708112,34.48323468240921,7,7
12358,64265,112.11941142503979,34.47986699150929,7,7
12359,5689,113.3903237202081,35.29749239227853,1,1
12360,5694,113.39051093508948,35.29494664403099,1,1
12361,5774,113.3672780394454,35.31837359056142,1,1
12362,5775,113.38453353906361,35.3224724183038,1,1
12363,5952,113.37622550098203,35.319859922384914,1,1
12364,6015,113.38458033922652,35.32620435001627,1,1
12365,6034,113.38539321052428,35.29313494947946,1,1
12366,6130,113.38062898242018,35.32296673215735,1,1
12367,6144,113.38426532910438,35.330189599887696,1,1
12368,27758,113.37775139180461,35.299815481138054,1,1
12369,45055,113.38526029722863,35.30167189197283,1,1
12370,45066,113.38785447665657,35.30113862800132,1,1
12371,45113,113.38174449248454,35.302032650493615,1,1
12372,45162,113.38230249201361,35.329054626000634,1,1
12373,64305,113.39060547701867,35.30313287235918,1,1
12374,5696,114.13466723260447,35.99198047723438,1,1
12375,5717,114.13465888681914,35.996252848099864,1,1
12376,5742,114.09056549571588,36.063356436556326,1,1
12377,5756,114.09081585065523,36.06189989070836,1,1
12378,5872,114.0511587764086,36.053516051129186,1,1
12379,6036,114.0900791058282,36.060671341385266,1,1
12380,6124,114.08519826946531,36.06174737268442,1,1
12381,47164,114.10785799848335,36.05602891202568,1,1
12382,47183,114.14000745899905,36.03684919111725,1,1
12383,47198,114.1033444118455,36.05344308170177,1,1
12384,47212,114.09821324212346,36.05272615390403,1,1
12385,47238,114.09645923186609,36.050389276539605,1,1
12386,47261,114.08844591084308,36.04964758053632,1,1
12387,47402,114.10233244672025,36.04990999952914,1,1
12388,49545,114.05822675445556,36.060311382003526,1,1
12389,49573,114.05921537264227,36.05899224569948,1,1
12390,49575,114.05889964389296,36.06248574754343,1,1
12391,49621,114.05473460667567,36.062602154599745,1,1
12392,49680,114.05093269824344,36.06084736254641,1,1
12393,49705,114.06075854882079,36.06033308685041,1,1
12394,49756,114.0492464166703,36.0648933735599,1,1
12395,60443,114.00538985303815,36.08990402870248,1,1
12396,60488,114.05736116210802,36.05547756856355,1,1
12397,64100,114.00535683297021,36.08355752078028,1,1
12398,64124,114.02103307642575,36.06489995554045,1,1
12399,64127,114.07977108280474,36.054573078782624,1,1
12400,64159,114.03356386020947,36.06741324984079,1,1
12401,64344,114.00262896889791,36.10019553987527,1,1
12402,64406,114.03247208068117,36.06324825327173,1,1
12403,5720,117.59818594856587,37.2519148692668,1,1
12404,5725,112.53200702158823,35.185688992629856,7,1
12405,5746,112.51641146262263,35.17225180859584,7,1
12406,5793,112.55986667573951,35.19231462317401,7,1
12407,44668,112.53718320745884,35.18452065450165,7,1
12408,44780,112.5339418759181,35.18895794114684,7,1
12409,5726,113.53314408162032,33.465252669134266,7,7
12410,5730,113.52501639255078,33.47031711028413,7,7
12411,5874,113.52355383829894,33.4671197956637,7,7
12412,5885,113.52712172134498,33.46659605228338,7,7
12413,5949,113.52970625411751,33.465358989188154,7,7
12414,5963,113.52330239804654,33.469890435557964,7,7
12415,6044,113.52334499010624,33.470990225366805,7,7
12416,27735,113.67705969785914,33.56827814842298,7,7
12417,45224,113.68874557469157,33.5536507899933,7,7
12418,45234,113.69990903954144,33.46250606378661,7,7
12419,45236,113.576337680094,33.55511243277681,7,7
12420,45268,113.59223324508626,33.591285524740904,7,7
12421,45318,113.72423478653181,33.43607646174784,7,7
12422,45322,113.6548835685447,33.45598881304905,7,7
12423,45349,113.7389024504179,33.46671615618986,7,7
12424,45357,113.72955359456867,33.5295917680414,7,7
12425,45380,113.71458097085367,33.48448450876775,7,7
12426,45419,113.64284139344188,33.592879330877125,7,7
12427,60573,113.53752252180745,33.49480740090306,7,7
12428,5727,110.73857097822219,32.79384498310926,7,7
12429,6111,110.73748169614922,32.79732250962832,7,7
12430,5731,113.3422387522399,32.212361480724134,7,7
12431,5762,113.35978387145629,32.226341213459634,7,7
12432,5790,113.34699300032851,32.22937295198497,7,7
12433,5802,113.35625771728454,32.22594269168856,7,7
12434,5804,113.35920548921641,32.223072140538406,7,7
12435,5807,113.37155145725856,32.223590365725954,7,7
12436,5821,113.35269116108321,32.232579607382945,7,7
12437,5829,113.33667287648564,32.214179902725206,7,7
12438,5834,113.35163661159002,32.23671566323189,7,7
12439,5896,113.36205361078889,32.22022338526909,7,7
12440,5904,113.3539198231348,32.23508072806234,7,7
12441,5922,113.33586800979828,32.21831445330488,7,7
12442,5936,113.35818995583897,32.229045008431314,7,7
12443,5942,113.3543240998332,32.2299872373083,7,7
12444,5953,113.37085756668085,32.217178546249734,7,7
12445,5959,113.34914674948392,32.235666536686736,7,7
12446,5972,113.36458959899718,32.223530513270404,7,7
12447,5977,113.36530221648135,32.222330711954235,7,7
12448,5985,113.33546621062328,32.23177515926941,7,7
12449,6008,113.3618086554496,32.22244036867474,7,7
12450,6013,113.37260677904378,32.219842373772856,7,7
12451,6038,113.34076555961231,32.21058790506479,7,7
12452,6041,113.33364293453205,32.22677646411809,7,7
12453,6049,113.34386753338386,32.21936941337566,7,7
12454,6052,113.32997541261028,32.21680700987289,7,7
12455,6067,113.36211188027718,32.22475509605166,7,7
12456,6068,113.36721575670377,32.21969247041937,7,7
12457,6083,113.36224412215469,32.23299440058998,7,7
12458,6085,113.34337749038296,32.21687492405321,7,7
12459,6095,113.33674861427717,32.22636473230851,7,7
12460,6128,113.34966856558388,32.23268017609779,7,7
12461,6131,113.35996059952402,32.22207430658437,7,7
12462,6135,113.36383949622143,32.21920381185548,7,7
12463,6148,113.32934498017354,32.21822021735105,7,7
12464,6153,113.37148570939306,32.21832362772565,7,7
12465,6192,113.3334139354295,32.23281795828314,7,7
12466,6195,113.3328818090136,32.23138263175703,7,7
12467,6331,113.33153989165794,32.25490953239028,7,7
12468,6336,113.33277666339836,32.254528044698965,7,7
12469,6372,113.33166776101137,32.252353967688954,7,7
12470,6386,113.37316823243988,32.214403036113076,7,7
12471,6478,113.33405679152311,32.254337807875885,7,7
12472,45110,113.33235689438393,32.250970537300574,7,7
12473,45148,113.3346361221899,32.25232133458101,7,7
12474,45158,113.3436712235623,32.240421421825495,7,7
12475,45179,113.34590028397291,32.23975772211009,7,7
12476,45458,113.47230526024008,32.12534857363406,7,7
12477,64338,113.33921708100982,32.24916221429216,7,7
12478,5732,114.78915162096764,31.093737668826066,7,7
12479,5763,114.79325597502363,31.097256691367516,7,7
12480,5773,114.95730770503312,31.08383372770927,7,7
12481,5778,114.7842131475286,31.08999116531502,7,7
12482,5780,114.86382581936022,31.034799978202972,7,7
12483,5787,114.77978620458533,31.09855161934764,7,7
12484,5913,114.78147102672298,31.094410640599623,7,7
12485,5969,114.95577199621219,31.0818767929288,7,7
12486,5971,114.9566888346556,31.078231787719012,7,7
12487,5980,114.85918409602196,31.030157524370725,7,7
12488,6000,114.87428092354646,31.036105265484007,7,7
12489,6064,114.86497403187573,31.040488799402123,7,7
12490,6161,114.91980593440853,31.105939534512252,7,7
12491,6165,114.86980245027395,31.032229866804382,7,7
12492,6182,114.84630638001612,31.087780391319757,7,7
12493,6189,114.92878335961231,31.10437593166267,7,7
12494,6246,114.85353922704086,31.06714356560558,7,7
12495,6250,114.96636263838512,31.09384719314291,7,7
12496,6257,114.84542570199343,31.055302215734272,7,7
12497,6262,114.84661881803068,31.071046841493438,7,7
12498,6265,114.84709405041463,31.06713662388459,7,7
12499,6278,114.84445830350047,31.066814702431778,7,7
12500,6288,114.85200763638142,31.061608679746943,7,7
12501,6291,114.83984051852386,31.049558916707717,7,7
12502,6297,114.85331648159728,31.056514793584565,7,7
12503,6304,114.85281500588097,31.091555614200857,7,7
12504,6316,114.95690045316381,31.091588825194897,7,7
12505,6317,114.83953030617525,31.04820639650599,7,7
12506,6330,114.84947382991746,31.072959938935945,7,7
12507,6338,114.87912007102533,31.045724187887522,7,7
12508,6383,114.8411305596346,31.050566316763426,7,7
12509,6393,114.84484852569811,31.052151734518024,7,7
12510,6397,114.97458046325964,31.09830167774266,7,7
12511,6403,114.85386565274788,31.063556682879888,7,7
12512,6418,114.8546101003591,31.05961945553518,7,7
12513,6449,114.84260133468327,31.06766350141849,7,7
12514,6487,114.96077370991452,31.091614449472804,7,7
12515,48693,114.98220590636677,30.98801822486554,7,7
12516,48694,114.9872102079205,30.91166710741165,7,7
12517,48748,114.97345888428679,31.10078772576694,7,7
12518,48760,114.96783618519373,30.979810518803784,7,7
12519,48853,114.97220620771995,30.990792492566577,7,7
12520,48869,114.95705769200423,30.931670209934687,7,7
12521,48915,114.97564302652776,31.101066044216942,7,7
12522,48959,114.84248511963403,30.946134762788848,7,7
12523,48995,114.83067884087784,31.07918534636195,7,7
12524,49107,114.82854996845947,31.078055832272327,7,7
12525,64206,114.99131186303042,30.96774724032922,7,7
12526,64335,114.90551663218037,31.103667363360763,7,7
12527,5734,111.65971067574918,33.77284694103108,7,7
12528,5924,111.7150569068876,33.77171732223076,7,7
12529,6027,111.7144927015261,33.770399389914395,7,7
12530,6043,111.6380953899486,33.77478334444554,7,7
12531,44101,111.51873003378712,33.783978617039125,7,7
12532,44237,111.55509441995058,33.80316673530226,7,7
12533,5735,114.835312421612,31.828531594730965,7,7
12534,5944,114.83926002749624,31.8263494135146,7,7
12535,48706,114.9863496150364,31.755530782152356,7,7
12536,64156,114.82073587788797,31.819877205905733,7,7
12537,5736,113.76624511251096,36.02577221341724,1,1
12538,5786,113.89907898841584,35.94329698994837,1,1
12539,5792,113.8523686756936,36.09595891764846,1,1
12540,5815,113.88638656296192,35.937086213584344,1,1
12541,5827,113.90699625656555,35.94797486021469,1,1
12542,5847,113.89199058098613,35.93813409711969,1,1
12543,5866,113.88919528860103,35.93761899965494,1,1
12544,5907,113.91284087911546,35.94568556341695,1,1
12545,5934,113.90298691420652,35.9381358758557,1,1
12546,5968,113.90068603735911,35.93891413267997,1,1
12547,5976,113.77756326365497,35.92864505926379,1,1
12548,5986,113.89834275212924,35.94556959337753,1,1
12549,6061,113.89711517944147,35.93898217142025,1,1
12550,6082,113.89464705307213,35.93788897990275,1,1
12551,6086,113.96155243038447,36.093544367077115,1,1
12552,6091,113.90732543376154,35.945413814978295,1,1
12553,6151,113.90828820998786,35.94404414232845,1,1
12554,27767,113.89847875935727,36.07867340980162,1,1
12555,45337,113.80964217172226,36.023665465440935,1,1
12556,45384,113.7502880693468,35.90770763608267,1,1
12557,45418,113.84854138172695,35.958102769342844,1,1
12558,45455,113.90238669027502,36.06488883606544,1,1
12559,45487,113.99608280416005,36.094662397926285,1,1
12560,60433,113.79068809633759,35.97411466643858,1,1
12561,60457,113.85153524825265,35.95865011442618,1,1
12562,60465,113.90359270186882,35.931289611887046,1,1
12563,60653,113.9289105194537,35.947072425850315,1,1
12564,60668,113.99774376982212,36.09676622949934,1,1
12565,63974,113.94644615093553,36.11384587822793,1,1
12566,64109,113.99672636905018,36.105273541806525,1,1
12567,64120,113.95890274272034,36.11194860755742,1,1
12568,64163,113.84325833045295,35.95267734340434,1,1
12569,64229,113.98755286440854,36.11002277041481,1,1
12570,5737,113.25865790519858,33.97706206746361,7,7
12571,5884,113.25075735429698,33.98368810949563,7,7
12572,5998,113.49853030350955,33.8848920961869,7,7
12573,6047,113.25365233125224,33.983461950989856,7,7
12574,64132,113.35103000395826,34.11198077520998,7,7
12575,64318,113.39002362179517,34.11088393496158,7,7
12576,5740,116.39984585151475,33.98362944750954,7,7
12577,5928,116.40657090672435,33.98301640280783,7,7
12578,6053,116.40258526278929,33.98116028491139,7,7
12579,45624,116.4950936868548,34.05792092919937,7,7
12580,45913,116.40956523871864,33.979590233936435,7,7
12581,5745,111.69060724872452,32.9561557540319,7,7
12582,5800,111.69158685908617,32.95906293218297,7,7
12583,5920,111.69311063792938,32.95855336164393,7,7
12584,44209,111.64822900970654,32.985122112269494,7,7
12585,44260,111.64830965535383,32.87640630544071,7,7
12586,44316,111.61808059090937,33.05423921972993,7,7
12587,44329,111.72619133578122,32.91875996815221,7,7
12588,44349,111.72350197644074,32.889690117173416,7,7
12589,44391,111.65810176046942,32.92838025446752,7,7
12590,44399,111.7180909594777,32.917574568967346,7,7
12591,60402,111.7405438138815,32.98574933502753,7,7
12592,60495,111.68508084201937,32.93144412010889,7,7
12593,60775,111.68234112904338,32.92232549972527,7,7
12594,5747,113.6682878098671,32.765240338648354,7,7
12595,5794,113.67536900799871,32.77262752530228,7,7
12596,5822,113.67598899534754,32.7680347310816,7,7
12597,5850,113.66371317896005,32.77130286935273,7,7
12598,5911,113.6701454194103,32.770365545721056,7,7
12599,5960,113.67043015802845,32.76750834820676,7,7
12600,45219,113.54761151204339,32.735211210695674,7,7
12601,45227,113.5949760058566,32.818313865522484,7,7
12602,45262,113.55092375092508,32.62923566081997,7,7
12603,45315,113.57315110238352,32.7708316562869,7,7
12604,45342,113.65782722544257,32.788740416863526,7,7
12605,45389,113.60283601781767,32.78252198609948,7,7
12606,45415,113.66013948253635,32.79529522947656,7,7
12607,45433,113.67235644392414,32.743051648966144,7,7
12608,5748,114.06097678456794,31.435944361461143,7,7
12609,5757,114.05319822872379,31.438162997675764,7,7
12610,5818,114.04826640131375,31.437338752707813,7,7
12611,5830,114.05325808545119,31.42914612519976,7,7
12612,5832,114.04450506135704,31.430166045725116,7,7
12613,5849,114.06244871000037,31.433135747430978,7,7
12614,5910,114.0574179509701,31.436772739573392,7,7
12615,5933,114.0609673469451,31.43330574008464,7,7
12616,5938,114.03459852259579,31.436036425125703,7,7
12617,5992,114.05364505607122,31.434584408877953,7,7
12618,6014,114.0494010450415,31.427825166453523,7,7
12619,6065,114.04907936989939,31.43276452486469,7,7
12620,6066,114.04634769139467,31.434831539377218,7,7
12621,6078,114.05794576248279,31.44053321469537,7,7
12622,6122,114.04616128455854,31.428064721154787,7,7
12623,6138,114.05978039981744,31.434612298419268,7,7
12624,6146,114.05497471868065,31.43272282764553,7,7
12625,6618,114.06700839226431,31.43817070070337,7,7
12626,27061,114.03309817425709,31.38899284197721,7,7
12627,27114,114.03403958205702,31.38706528719803,7,7
12628,49482,114.07849089623122,31.44043617287995,7,7
12629,49493,114.08252748935425,31.405852155812802,7,7
12630,49494,114.04599115207205,31.60712439338351,7,7
12631,49510,114.06500995876542,31.44717625010394,7,7
12632,49524,114.08277316344395,31.4073839362392,7,7
12633,49525,114.07133140386428,31.44278885959695,7,7
12634,49551,114.06708976171178,31.447390689698405,7,7
12635,49582,114.06809897738316,31.43047916548524,7,7
12636,49608,114.06916078259351,31.44797810215858,7,7
12637,49633,114.0661700520245,31.43603155883404,7,7
12638,49634,114.02866856981281,31.425315878791935,7,7
12639,49637,114.07790710660808,31.43795517869128,7,7
12640,49650,114.02448409771976,31.42447230281483,7,7
12641,49654,114.06917533230215,31.449831509429142,7,7
12642,49662,114.06613586734532,31.448074413254307,7,7
12643,49663,114.06581533866017,31.434910262096096,7,7
12644,49691,114.06346425163629,31.43562261326691,7,7
12645,49830,114.02800119889497,31.415234380777044,7,7
12646,64205,114.0691758606395,31.426697649018713,7,7
12647,64223,114.07008676732158,31.432612204724244,7,7
12648,5749,114.0443236488776,33.00055238317556,7,7
12649,49529,114.17383682556581,33.12127001820665,7,7
12650,49550,114.09799247657782,33.00890996301993,7,7
12651,49568,114.04880163944213,33.005537489158606,7,7
12652,64131,114.05415747088304,33.05261702329605,7,7
12653,5750,112.95719345150462,33.62024726174848,7,7
12654,5808,112.95846411037874,33.61444710911484,7,7
12655,5831,112.95501874303122,33.618656920410515,7,7
12656,5843,112.95708309827818,33.61121064899552,7,7
12657,5923,112.95552388159868,33.60642188301958,7,7
12658,5927,112.95638913246985,33.607275153142744,7,7
12659,5929,112.95740359626404,33.61358731262811,7,7
12660,5988,112.95552424063354,33.6163955372506,7,7
12661,5999,112.95698153762055,33.61709028973724,7,7
12662,6109,112.95639411181642,33.61458514884391,7,7
12663,44908,112.96232660773171,33.617132432819055,7,7
12664,44937,112.87629679454386,33.58610799371802,7,7
12665,44957,112.96820947549698,33.57717608997998,7,7
12666,5752,114.11668137975963,30.950763747244523,7,7
12667,5991,114.11116861447702,30.948468811022742,7,7
12668,6183,114.1175392816199,31.119560198498615,7,7
12669,6729,114.02844910308404,31.108704997389655,7,7
12670,49456,114.10605501671944,30.95684649306632,7,7
12671,49467,114.10671347958424,30.959816540692763,7,7
12672,49472,114.1084437606825,30.96070804228607,7,7
12673,49567,114.10630653002076,30.969693013370517,7,7
12674,49657,114.10830199619133,30.965486258466314,7,7
12675,64273,114.04598279315042,30.928910386107358,7,7
12676,64493,114.1029133337398,30.96083873695605,7,7
12677,5758,111.55708293620363,34.01496616371618,7,7
12678,5935,111.50110550737486,33.9024141747287,7,7
12679,60602,111.53512509762996,34.02567173092566,7,7
12680,5759,113.07343298606384,33.354976078768864,7,7
12681,5864,113.15466434162782,33.34576393947017,7,7
12682,6010,113.09847600358535,33.36378265150626,7,7
12683,6030,113.09452930158437,33.366140700860896,7,7
12684,6152,113.15361042908907,33.34724454222696,7,7
12685,44970,113.10759718168272,33.370910641124325,7,7
12686,60391,113.18542568433236,33.332259729686974,7,7
